DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester,WeekNumberOfMonth,FiscalYearRange,fiscal month number
20160611,11 June 2016,7,SATURDAY,11,163,24,JUNE,6,2,2016,1,1,2017,1,2,2016-2017,3
20230511,11 May 2023,5,THURSDAY,11,131,19,MAY,5,2,2023,1,1,2024,1,2,2023-2024,2
20140511,11 May 2014,1,SUNDAY,11,131,20,MAY,5,2,2014,1,1,2015,1,2,2014-2015,2
20220511,11 May 2022,4,WEDNESDAY,11,131,20,MAY,5,2,2022,1,1,2023,1,2,2022-2023,2
20190611,11 June 2019,3,TUESDAY,11,162,24,JUNE,6,2,2019,1,1,2020,1,2,2019-2020,3
20230611,11 June 2023,1,SUNDAY,11,162,24,JUNE,6,2,2023,1,1,2024,1,2,2023-2024,3
20150511,11 May 2015,2,MONDAY,11,131,20,MAY,5,2,2015,1,1,2016,1,2,2015-2016,2
20250611,11 June 2025,4,WEDNESDAY,11,162,24,JUNE,6,2,2025,1,1,2026,1,2,2025-2026,3
20150611,11 June 2015,5,THURSDAY,11,162,24,JUNE,6,2,2015,1,1,2016,1,2,2015-2016,3
20180611,11 June 2018,2,MONDAY,11,162,24,JUNE,6,2,2018,1,1,2019,1,2,2018-2019,3
20130411,11 April 2013,5,THURSDAY,11,101,15,APRIL,4,2,2013,1,1,2014,1,2,2013-2014,1
20180511,11 May 2018,6,FRIDAY,11,131,19,MAY,5,2,2018,1,1,2019,1,2,2018-2019,2
20180411,11 April 2018,4,WEDNESDAY,11,101,15,APRIL,4,2,2018,1,1,2019,1,2,2018-2019,1
20200411,11 April 2020,7,SATURDAY,11,102,15,APRIL,4,2,2020,1,1,2021,1,2,2020-2021,1
20220611,11 June 2022,7,SATURDAY,11,162,24,JUNE,6,2,2022,1,1,2023,1,2,2022-2023,3
20200611,11 June 2020,5,THURSDAY,11,163,24,JUNE,6,2,2020,1,1,2021,1,2,2020-2021,3
20250411,11 April 2025,6,FRIDAY,11,101,15,APRIL,4,2,2025,1,1,2026,1,2,2025-2026,1
20210511,11 May 2021,3,TUESDAY,11,131,20,MAY,5,2,2021,1,1,2022,1,2,2021-2022,2
20200511,11 May 2020,2,MONDAY,11,132,20,MAY,5,2,2020,1,1,2021,1,2,2020-2021,2
20210411,11 April 2021,1,SUNDAY,11,101,16,APRIL,4,2,2021,1,1,2022,1,2,2021-2022,1
20160411,11 April 2016,2,MONDAY,11,102,16,APRIL,4,2,2016,1,1,2017,1,2,2016-2017,1
20130811,11 August 2013,1,SUNDAY,11,223,33,AUGUST,8,3,2013,2,2,2014,1,2,2013-2014,5
20240811,11 August 2024,1,SUNDAY,11,224,33,AUGUST,8,3,2024,2,2,2025,1,2,2024-2025,5
20170811,11 August 2017,6,FRIDAY,11,223,32,AUGUST,8,3,2017,2,2,2018,1,2,2017-2018,5
20170911,11 September 2017,2,MONDAY,11,254,37,SEPTEMBER,9,3,2017,2,2,2018,1,2,2017-2018,6
20240711,11 July 2024,5,THURSDAY,11,193,28,JULY,7,3,2024,2,2,2025,1,2,2024-2025,4
20200811,11 August 2020,3,TUESDAY,11,224,33,AUGUST,8,3,2020,2,2,2021,1,2,2020-2021,5
20140811,11 August 2014,2,MONDAY,11,223,33,AUGUST,8,3,2014,2,2,2015,1,2,2014-2015,5
20230811,11 August 2023,6,FRIDAY,11,223,32,AUGUST,8,3,2023,2,2,2024,1,2,2023-2024,5
20190711,11 July 2019,5,THURSDAY,11,192,28,JULY,7,3,2019,2,2,2020,1,2,2019-2020,4
20230711,11 July 2023,3,TUESDAY,11,192,28,JULY,7,3,2023,2,2,2024,1,2,2023-2024,4
20180911,11 September 2018,3,TUESDAY,11,254,37,SEPTEMBER,9,3,2018,2,2,2019,1,2,2018-2019,6
20220811,11 August 2022,5,THURSDAY,11,223,33,AUGUST,8,3,2022,2,2,2023,1,2,2022-2023,5
20180811,11 August 2018,7,SATURDAY,11,223,32,AUGUST,8,3,2018,2,2,2019,1,2,2018-2019,5
20250911,11 September 2025,5,THURSDAY,11,254,37,SEPTEMBER,9,3,2025,2,2,2026,1,2,2025-2026,6
20140711,11 July 2014,6,FRIDAY,11,192,28,JULY,7,3,2014,2,2,2015,1,2,2014-2015,4
20150711,11 July 2015,7,SATURDAY,11,192,28,JULY,7,3,2015,2,2,2016,1,2,2015-2016,4
20180711,11 July 2018,4,WEDNESDAY,11,192,28,JULY,7,3,2018,2,2,2019,1,2,2018-2019,4
20130711,11 July 2013,5,THURSDAY,11,192,28,JULY,7,3,2013,2,2,2014,1,2,2013-2014,4
20140911,11 September 2014,5,THURSDAY,11,254,37,SEPTEMBER,9,3,2014,2,2,2015,1,2,2014-2015,6
20160711,11 July 2016,2,MONDAY,11,193,29,JULY,7,3,2016,2,2,2017,1,2,2016-2017,4
20160811,11 August 2016,5,THURSDAY,11,224,33,AUGUST,8,3,2016,2,2,2017,1,2,2016-2017,5
20250711,11 July 2025,6,FRIDAY,11,192,28,JULY,7,3,2025,2,2,2026,1,2,2025-2026,4
20220711,11 July 2022,2,MONDAY,11,192,29,JULY,7,3,2022,2,2,2023,1,2,2022-2023,4
20190911,11 September 2019,4,WEDNESDAY,11,254,37,SEPTEMBER,9,3,2019,2,2,2020,1,2,2019-2020,6
20210911,11 September 2021,7,SATURDAY,11,254,37,SEPTEMBER,9,3,2021,2,2,2022,1,2,2021-2022,6
20210811,11 August 2021,4,WEDNESDAY,11,223,33,AUGUST,8,3,2021,2,2,2022,1,2,2021-2022,5
20230911,11 September 2023,2,MONDAY,11,254,37,SEPTEMBER,9,3,2023,2,2,2024,1,2,2023-2024,6
20220911,11 September 2022,1,SUNDAY,11,254,38,SEPTEMBER,9,3,2022,2,2,2023,1,2,2022-2023,6
20150911,11 September 2015,6,FRIDAY,11,254,37,SEPTEMBER,9,3,2015,2,2,2016,1,2,2015-2016,6
20170711,11 July 2017,3,TUESDAY,11,192,28,JULY,7,3,2017,2,2,2018,1,2,2017-2018,4
20240911,11 September 2024,4,WEDNESDAY,11,255,37,SEPTEMBER,9,3,2024,2,2,2025,1,2,2024-2025,6
20160911,11 September 2016,1,SUNDAY,11,255,38,SEPTEMBER,9,3,2016,2,2,2017,1,2,2016-2017,6
20190811,11 August 2019,1,SUNDAY,11,223,33,AUGUST,8,3,2019,2,2,2020,1,2,2019-2020,5
20130911,11 September 2013,4,WEDNESDAY,11,254,37,SEPTEMBER,9,3,2013,2,2,2014,1,2,2013-2014,6
20250811,11 August 2025,2,MONDAY,11,223,33,AUGUST,8,3,2025,2,2,2026,1,2,2025-2026,5
20150811,11 August 2015,3,TUESDAY,11,223,33,AUGUST,8,3,2015,2,2,2016,1,2,2015-2016,5
20200911,11 September 2020,6,FRIDAY,11,255,37,SEPTEMBER,9,3,2020,2,2,2021,1,2,2020-2021,6
20200711,11 July 2020,7,SATURDAY,11,193,28,JULY,7,3,2020,2,2,2021,1,2,2020-2021,4
20210711,11 July 2021,1,SUNDAY,11,192,29,JULY,7,3,2021,2,2,2022,1,2,2021-2022,4
20241011,11 October 2024,6,FRIDAY,11,285,41,OCTOBER,10,4,2024,2,3,2025,2,2,2024-2025,7
20131211,11 December 2013,4,WEDNESDAY,11,345,50,DECMEBER,12,4,2013,2,3,2014,2,2,2013-2014,9
20181011,11 October 2018,5,THURSDAY,11,284,41,OCTOBER,10,4,2018,2,3,2019,2,2,2018-2019,7
20251011,11 October 2025,7,SATURDAY,11,284,41,OCTOBER,10,4,2025,2,3,2026,2,2,2025-2026,7
20181111,11 November 2018,1,SUNDAY,11,315,46,NOVEMBER,11,4,2018,2,3,2019,2,2,2018-2019,8
20191011,11 October 2019,6,FRIDAY,11,284,41,OCTOBER,10,4,2019,2,3,2020,2,2,2019-2020,7
20151111,11 November 2015,4,WEDNESDAY,11,315,46,NOVEMBER,11,4,2015,2,3,2016,2,2,2015-2016,8
20231211,11 December 2023,2,MONDAY,11,345,50,DECMEBER,12,4,2023,2,3,2024,2,2,2023-2024,9
20211111,11 November 2021,5,THURSDAY,11,315,46,NOVEMBER,11,4,2021,2,3,2022,2,2,2021-2022,8
20161011,11 October 2016,3,TUESDAY,11,285,42,OCTOBER,10,4,2016,2,3,2017,2,2,2016-2017,7
20221011,11 October 2022,3,TUESDAY,11,284,42,OCTOBER,10,4,2022,2,3,2023,2,2,2022-2023,7
20201011,11 October 2020,1,SUNDAY,11,285,42,OCTOBER,10,4,2020,2,3,2021,2,2,2020-2021,7
20191211,11 December 2019,4,WEDNESDAY,11,345,50,DECMEBER,12,4,2019,2,3,2020,2,2,2019-2020,9
20181211,11 December 2018,3,TUESDAY,11,345,50,DECMEBER,12,4,2018,2,3,2019,2,2,2018-2019,9
20141111,11 November 2014,3,TUESDAY,11,315,46,NOVEMBER,11,4,2014,2,3,2015,2,2,2014-2015,8
20251211,11 December 2025,5,THURSDAY,11,345,50,DECMEBER,12,4,2025,2,3,2026,2,2,2025-2026,9
20191111,11 November 2019,2,MONDAY,11,315,46,NOVEMBER,11,4,2019,2,3,2020,2,2,2019-2020,8
20231111,11 November 2023,7,SATURDAY,11,315,45,NOVEMBER,11,4,2023,2,3,2024,2,2,2023-2024,8
20201211,11 December 2020,6,FRIDAY,11,346,50,DECMEBER,12,4,2020,2,3,2021,2,2,2020-2021,9
20241211,11 December 2024,4,WEDNESDAY,11,346,50,DECMEBER,12,4,2024,2,3,2025,2,2,2024-2025,9
20231011,11 October 2023,4,WEDNESDAY,11,284,41,OCTOBER,10,4,2023,2,3,2024,2,2,2023-2024,7
20161211,11 December 2016,1,SUNDAY,11,346,51,DECMEBER,12,4,2016,2,3,2017,2,2,2016-2017,9
20171011,11 October 2017,4,WEDNESDAY,11,284,41,OCTOBER,10,4,2017,2,3,2018,2,2,2017-2018,7
20161111,11 November 2016,6,FRIDAY,11,316,46,NOVEMBER,11,4,2016,2,3,2017,2,2,2016-2017,8
20131011,11 October 2013,6,FRIDAY,11,284,41,OCTOBER,10,4,2013,2,3,2014,2,2,2013-2014,7
20241111,11 November 2024,2,MONDAY,11,316,46,NOVEMBER,11,4,2024,2,3,2025,2,2,2024-2025,8
20141211,11 December 2014,5,THURSDAY,11,345,50,DECMEBER,12,4,2014,2,3,2015,2,2,2014-2015,9
20151011,11 October 2015,1,SUNDAY,11,284,42,OCTOBER,10,4,2015,2,3,2016,2,2,2015-2016,7
20211211,11 December 2021,7,SATURDAY,11,345,50,DECMEBER,12,4,2021,2,3,2022,2,2,2021-2022,9
20171111,11 November 2017,7,SATURDAY,11,315,45,NOVEMBER,11,4,2017,2,3,2018,2,2,2017-2018,8
20201111,11 November 2020,4,WEDNESDAY,11,316,46,NOVEMBER,11,4,2020,2,3,2021,2,2,2020-2021,8
20171211,11 December 2017,2,MONDAY,11,345,50,DECMEBER,12,4,2017,2,3,2018,2,2,2017-2018,9
20211011,11 October 2021,2,MONDAY,11,284,42,OCTOBER,10,4,2021,2,3,2022,2,2,2021-2022,7
20221211,11 December 2022,1,SUNDAY,11,345,51,DECMEBER,12,4,2022,2,3,2023,2,2,2022-2023,9
20151211,11 December 2015,6,FRIDAY,11,345,50,DECMEBER,12,4,2015,2,3,2016,2,2,2015-2016,9
20251111,11 November 2025,3,TUESDAY,11,315,46,NOVEMBER,11,4,2025,2,3,2026,2,2,2025-2026,8
20131111,11 November 2013,2,MONDAY,11,315,46,NOVEMBER,11,4,2013,2,3,2014,2,2,2013-2014,8
20221111,11 November 2022,6,FRIDAY,11,315,46,NOVEMBER,11,4,2022,2,3,2023,2,2,2022-2023,8
20141011,11 October 2014,7,SATURDAY,11,284,41,OCTOBER,10,4,2014,2,3,2015,2,2,2014-2015,7
20210211,11 February 2021,5,THURSDAY,11,42,7,FEBRUARY,2,1,2021,1,4,2021,2,2,2020-2021,11
20250111,11 January 2025,7,SATURDAY,11,11,2,JANUARY,1,1,2025,1,4,2025,2,2,2024-2025,10
20220111,11 January 2022,3,TUESDAY,11,11,3,JANUARY,1,1,2022,1,4,2022,2,2,2021-2022,10
20210111,11 January 2021,2,MONDAY,11,11,3,JANUARY,1,1,2021,1,4,2021,2,2,2020-2021,10
20240211,11 February 2024,1,SUNDAY,11,42,7,FEBRUARY,2,1,2024,1,4,2024,2,2,2023-2024,11
20190111,11 January 2019,6,FRIDAY,11,11,2,JANUARY,1,1,2019,1,4,2019,2,2,2018-2019,10
20160311,11 March 2016,6,FRIDAY,11,71,11,MARCH,3,1,2016,1,4,2016,2,2,2015-2016,12
20130211,11 February 2013,2,MONDAY,11,42,7,FEBRUARY,2,1,2013,1,4,2013,2,2,2012-2013,11
20130311,11 March 2013,2,MONDAY,11,70,11,MARCH,3,1,2013,1,4,2013,2,2,2012-2013,12
20150211,11 February 2015,4,WEDNESDAY,11,42,7,FEBRUARY,2,1,2015,1,4,2015,2,2,2014-2015,11
20200211,11 February 2020,3,TUESDAY,11,42,7,FEBRUARY,2,1,2020,1,4,2020,2,2,2019-2020,11
20240111,11 January 2024,5,THURSDAY,11,11,2,JANUARY,1,1,2024,1,4,2024,2,2,2023-2024,10
20230211,11 February 2023,7,SATURDAY,11,42,6,FEBRUARY,2,1,2023,1,4,2023,2,2,2022-2023,11
20250211,11 February 2025,3,TUESDAY,11,42,7,FEBRUARY,2,1,2025,1,4,2025,2,2,2024-2025,11
20150311,11 March 2015,4,WEDNESDAY,11,70,11,MARCH,3,1,2015,1,4,2015,2,2,2014-2015,12
20190311,11 March 2019,2,MONDAY,11,70,11,MARCH,3,1,2019,1,4,2019,2,2,2018-2019,12
20230311,11 March 2023,7,SATURDAY,11,70,10,MARCH,3,1,2023,1,4,2023,2,2,2022-2023,12
20220211,11 February 2022,6,FRIDAY,11,42,7,FEBRUARY,2,1,2022,1,4,2022,2,2,2021-2022,11
20190211,11 February 2019,2,MONDAY,11,42,7,FEBRUARY,2,1,2019,1,4,2019,2,2,2018-2019,11
20200311,11 March 2020,4,WEDNESDAY,11,71,11,MARCH,3,1,2020,1,4,2020,2,2,2019-2020,12
20150111,11 January 2015,1,SUNDAY,11,11,3,JANUARY,1,1,2015,1,4,2015,2,2,2014-2015,10
20180211,11 February 2018,1,SUNDAY,11,42,7,FEBRUARY,2,1,2018,1,4,2018,2,2,2017-2018,11
20170111,11 January 2017,4,WEDNESDAY,11,11,2,JANUARY,1,1,2017,1,4,2017,2,2,2016-2017,10
20140111,11 January 2014,7,SATURDAY,11,11,2,JANUARY,1,1,2014,1,4,2014,2,2,2013-2014,10
20220311,11 March 2022,6,FRIDAY,11,70,11,MARCH,3,1,2022,1,4,2022,2,2,2021-2022,12
20230111,11 January 2023,4,WEDNESDAY,11,11,2,JANUARY,1,1,2023,1,4,2023,2,2,2022-2023,10
20200111,11 January 2020,7,SATURDAY,11,11,2,JANUARY,1,1,2020,1,4,2020,2,2,2019-2020,10
20180111,11 January 2018,5,THURSDAY,11,11,2,JANUARY,1,1,2018,1,4,2018,2,2,2017-2018,10
20140311,11 March 2014,3,TUESDAY,11,70,11,MARCH,3,1,2014,1,4,2014,2,2,2013-2014,12
20240311,11 March 2024,2,MONDAY,11,71,11,MARCH,3,1,2024,1,4,2024,2,2,2023-2024,12
20170311,11 March 2017,7,SATURDAY,11,70,10,MARCH,3,1,2017,1,4,2017,2,2,2016-2017,12
20180311,11 March 2018,1,SUNDAY,11,70,11,MARCH,3,1,2018,1,4,2018,2,2,2017-2018,12
20140211,11 February 2014,3,TUESDAY,11,42,7,FEBRUARY,2,1,2014,1,4,2014,2,2,2013-2014,11
20130111,11 January 2013,6,FRIDAY,11,11,2,JANUARY,1,1,2013,1,4,2013,2,2,2012-2013,10
20160211,11 February 2016,5,THURSDAY,11,42,7,FEBRUARY,2,1,2016,1,4,2016,2,2,2015-2016,11
20170211,11 February 2017,7,SATURDAY,11,42,6,FEBRUARY,2,1,2017,1,4,2017,2,2,2016-2017,11
20160111,11 January 2016,2,MONDAY,11,11,3,JANUARY,1,1,2016,1,4,2016,2,2,2015-2016,10
20210311,11 March 2021,5,THURSDAY,11,70,11,MARCH,3,1,2021,1,4,2021,2,2,2020-2021,12
20250311,11 March 2025,3,TUESDAY,11,70,11,MARCH,3,1,2025,1,4,2025,2,2,2024-2025,12
20240110,10 January 2024,4,WEDNESDAY,10,10,2,JANUARY,1,1,2024,1,4,2024,2,2,2023-2024,10
20160110,10 January 2016,1,SUNDAY,10,10,3,JANUARY,1,1,2016,1,4,2016,2,2,2015-2016,10
20210210,10 February 2021,4,WEDNESDAY,10,41,7,FEBRUARY,2,1,2021,1,4,2021,2,2,2020-2021,11
20140210,10 February 2014,2,MONDAY,10,41,7,FEBRUARY,2,1,2014,1,4,2014,2,2,2013-2014,11
20190210,10 February 2019,1,SUNDAY,10,41,7,FEBRUARY,2,1,2019,1,4,2019,2,2,2018-2019,11
20220210,10 February 2022,5,THURSDAY,10,41,7,FEBRUARY,2,1,2022,1,4,2022,2,2,2021-2022,11
20180210,10 February 2018,7,SATURDAY,10,41,6,FEBRUARY,2,1,2018,1,4,2018,2,2,2017-2018,11
20190110,10 January 2019,5,THURSDAY,10,10,2,JANUARY,1,1,2019,1,4,2019,2,2,2018-2019,10
20130210,10 February 2013,1,SUNDAY,10,41,7,FEBRUARY,2,1,2013,1,4,2013,2,2,2012-2013,11
20240310,10 March 2024,1,SUNDAY,10,70,11,MARCH,3,1,2024,1,4,2024,2,2,2023-2024,12
20230210,10 February 2023,6,FRIDAY,10,41,6,FEBRUARY,2,1,2023,1,4,2023,2,2,2022-2023,11
20230110,10 January 2023,3,TUESDAY,10,10,2,JANUARY,1,1,2023,1,4,2023,2,2,2022-2023,10
20240210,10 February 2024,7,SATURDAY,10,41,6,FEBRUARY,2,1,2024,1,4,2024,2,2,2023-2024,11
20130310,10 March 2013,1,SUNDAY,10,69,11,MARCH,3,1,2013,1,4,2013,2,2,2012-2013,12
20160210,10 February 2016,4,WEDNESDAY,10,41,7,FEBRUARY,2,1,2016,1,4,2016,2,2,2015-2016,11
20150210,10 February 2015,3,TUESDAY,10,41,7,FEBRUARY,2,1,2015,1,4,2015,2,2,2014-2015,11
20140310,10 March 2014,2,MONDAY,10,69,11,MARCH,3,1,2014,1,4,2014,2,2,2013-2014,12
20130110,10 January 2013,5,THURSDAY,10,10,2,JANUARY,1,1,2013,1,4,2013,2,2,2012-2013,10
20140110,10 January 2014,6,FRIDAY,10,10,2,JANUARY,1,1,2014,1,4,2014,2,2,2013-2014,10
20200310,10 March 2020,3,TUESDAY,10,70,11,MARCH,3,1,2020,1,4,2020,2,2,2019-2020,12
20250110,10 January 2025,6,FRIDAY,10,10,2,JANUARY,1,1,2025,1,4,2025,2,2,2024-2025,10
20250310,10 March 2025,2,MONDAY,10,69,11,MARCH,3,1,2025,1,4,2025,2,2,2024-2025,12
20180110,10 January 2018,4,WEDNESDAY,10,10,2,JANUARY,1,1,2018,1,4,2018,2,2,2017-2018,10
20170310,10 March 2017,6,FRIDAY,10,69,10,MARCH,3,1,2017,1,4,2017,2,2,2016-2017,12
20150310,10 March 2015,3,TUESDAY,10,69,11,MARCH,3,1,2015,1,4,2015,2,2,2014-2015,12
20230310,10 March 2023,6,FRIDAY,10,69,10,MARCH,3,1,2023,1,4,2023,2,2,2022-2023,12
20220310,10 March 2022,5,THURSDAY,10,69,11,MARCH,3,1,2022,1,4,2022,2,2,2021-2022,12
20160310,10 March 2016,5,THURSDAY,10,70,11,MARCH,3,1,2016,1,4,2016,2,2,2015-2016,12
20200110,10 January 2020,6,FRIDAY,10,10,2,JANUARY,1,1,2020,1,4,2020,2,2,2019-2020,10
20170110,10 January 2017,3,TUESDAY,10,10,2,JANUARY,1,1,2017,1,4,2017,2,2,2016-2017,10
20220110,10 January 2022,2,MONDAY,10,10,3,JANUARY,1,1,2022,1,4,2022,2,2,2021-2022,10
20180310,10 March 2018,7,SATURDAY,10,69,10,MARCH,3,1,2018,1,4,2018,2,2,2017-2018,12
20170210,10 February 2017,6,FRIDAY,10,41,6,FEBRUARY,2,1,2017,1,4,2017,2,2,2016-2017,11
20200210,10 February 2020,2,MONDAY,10,41,7,FEBRUARY,2,1,2020,1,4,2020,2,2,2019-2020,11
20210310,10 March 2021,4,WEDNESDAY,10,69,11,MARCH,3,1,2021,1,4,2021,2,2,2020-2021,12
20150110,10 January 2015,7,SATURDAY,10,10,2,JANUARY,1,1,2015,1,4,2015,2,2,2014-2015,10
20210110,10 January 2021,1,SUNDAY,10,10,3,JANUARY,1,1,2021,1,4,2021,2,2,2020-2021,10
20250210,10 February 2025,2,MONDAY,10,41,7,FEBRUARY,2,1,2025,1,4,2025,2,2,2024-2025,11
20190310,10 March 2019,1,SUNDAY,10,69,11,MARCH,3,1,2019,1,4,2019,2,2,2018-2019,12
20140710,10 July 2014,5,THURSDAY,10,191,28,JULY,7,3,2014,2,2,2015,1,2,2014-2015,4
20210910,10 September 2021,6,FRIDAY,10,253,37,SEPTEMBER,9,3,2021,2,2,2022,1,2,2021-2022,6
20230910,10 September 2023,1,SUNDAY,10,253,37,SEPTEMBER,9,3,2023,2,2,2024,1,2,2023-2024,6
20210710,10 July 2021,7,SATURDAY,10,191,28,JULY,7,3,2021,2,2,2022,1,2,2021-2022,4
20240810,10 August 2024,7,SATURDAY,10,223,32,AUGUST,8,3,2024,2,2,2025,1,2,2024-2025,5
20150910,10 September 2015,5,THURSDAY,10,253,37,SEPTEMBER,9,3,2015,2,2,2016,1,2,2015-2016,6
20220910,10 September 2022,7,SATURDAY,10,253,37,SEPTEMBER,9,3,2022,2,2,2023,1,2,2022-2023,6
20170710,10 July 2017,2,MONDAY,10,191,28,JULY,7,3,2017,2,2,2018,1,2,2017-2018,4
20190810,10 August 2019,7,SATURDAY,10,222,32,AUGUST,8,3,2019,2,2,2020,1,2,2019-2020,5
20140910,10 September 2014,4,WEDNESDAY,10,253,37,SEPTEMBER,9,3,2014,2,2,2015,1,2,2014-2015,6
20130810,10 August 2013,7,SATURDAY,10,222,32,AUGUST,8,3,2013,2,2,2014,1,2,2013-2014,5
20220810,10 August 2022,4,WEDNESDAY,10,222,33,AUGUST,8,3,2022,2,2,2023,1,2,2022-2023,5
20200710,10 July 2020,6,FRIDAY,10,192,28,JULY,7,3,2020,2,2,2021,1,2,2020-2021,4
20240910,10 September 2024,3,TUESDAY,10,254,37,SEPTEMBER,9,3,2024,2,2,2025,1,2,2024-2025,6
20220710,10 July 2022,1,SUNDAY,10,191,29,JULY,7,3,2022,2,2,2023,1,2,2022-2023,4
20180810,10 August 2018,6,FRIDAY,10,222,32,AUGUST,8,3,2018,2,2,2019,1,2,2018-2019,5
20200910,10 September 2020,5,THURSDAY,10,254,37,SEPTEMBER,9,3,2020,2,2,2021,1,2,2020-2021,6
20210810,10 August 2021,3,TUESDAY,10,222,33,AUGUST,8,3,2021,2,2,2022,1,2,2021-2022,5
20160710,10 July 2016,1,SUNDAY,10,192,29,JULY,7,3,2016,2,2,2017,1,2,2016-2017,4
20180710,10 July 2018,3,TUESDAY,10,191,28,JULY,7,3,2018,2,2,2019,1,2,2018-2019,4
20250710,10 July 2025,5,THURSDAY,10,191,28,JULY,7,3,2025,2,2,2026,1,2,2025-2026,4
20250810,10 August 2025,1,SUNDAY,10,222,33,AUGUST,8,3,2025,2,2,2026,1,2,2025-2026,5
20160910,10 September 2016,7,SATURDAY,10,254,37,SEPTEMBER,9,3,2016,2,2,2017,1,2,2016-2017,6
20130710,10 July 2013,4,WEDNESDAY,10,191,28,JULY,7,3,2013,2,2,2014,1,2,2013-2014,4
20150710,10 July 2015,6,FRIDAY,10,191,28,JULY,7,3,2015,2,2,2016,1,2,2015-2016,4
20240710,10 July 2024,4,WEDNESDAY,10,192,28,JULY,7,3,2024,2,2,2025,1,2,2024-2025,4
20190710,10 July 2019,4,WEDNESDAY,10,191,28,JULY,7,3,2019,2,2,2020,1,2,2019-2020,4
20250910,10 September 2025,4,WEDNESDAY,10,253,37,SEPTEMBER,9,3,2025,2,2,2026,1,2,2025-2026,6
20230810,10 August 2023,5,THURSDAY,10,222,32,AUGUST,8,3,2023,2,2,2024,1,2,2023-2024,5
20140810,10 August 2014,1,SUNDAY,10,222,33,AUGUST,8,3,2014,2,2,2015,1,2,2014-2015,5
20190910,10 September 2019,3,TUESDAY,10,253,37,SEPTEMBER,9,3,2019,2,2,2020,1,2,2019-2020,6
20230710,10 July 2023,2,MONDAY,10,191,28,JULY,7,3,2023,2,2,2024,1,2,2023-2024,4
20170810,10 August 2017,5,THURSDAY,10,222,32,AUGUST,8,3,2017,2,2,2018,1,2,2017-2018,5
20160810,10 August 2016,4,WEDNESDAY,10,223,33,AUGUST,8,3,2016,2,2,2017,1,2,2016-2017,5
20150810,10 August 2015,2,MONDAY,10,222,33,AUGUST,8,3,2015,2,2,2016,1,2,2015-2016,5
20130910,10 September 2013,3,TUESDAY,10,253,37,SEPTEMBER,9,3,2013,2,2,2014,1,2,2013-2014,6
20180910,10 September 2018,2,MONDAY,10,253,37,SEPTEMBER,9,3,2018,2,2,2019,1,2,2018-2019,6
20170910,10 September 2017,1,SUNDAY,10,253,37,SEPTEMBER,9,3,2017,2,2,2018,1,2,2017-2018,6
20200810,10 August 2020,2,MONDAY,10,223,33,AUGUST,8,3,2020,2,2,2021,1,2,2020-2021,5
20221010,10 October 2022,2,MONDAY,10,283,42,OCTOBER,10,4,2022,2,3,2023,2,2,2022-2023,7
20171210,10 December 2017,1,SUNDAY,10,344,50,DECMEBER,12,4,2017,2,3,2018,2,2,2017-2018,9
20161010,10 October 2016,2,MONDAY,10,284,42,OCTOBER,10,4,2016,2,3,2017,2,2,2016-2017,7
20181010,10 October 2018,4,WEDNESDAY,10,283,41,OCTOBER,10,4,2018,2,3,2019,2,2,2018-2019,7
20191110,10 November 2019,1,SUNDAY,10,314,46,NOVEMBER,11,4,2019,2,3,2020,2,2,2019-2020,8
20171110,10 November 2017,6,FRIDAY,10,314,45,NOVEMBER,11,4,2017,2,3,2018,2,2,2017-2018,8
20251110,10 November 2025,2,MONDAY,10,314,46,NOVEMBER,11,4,2025,2,3,2026,2,2,2025-2026,8
20201110,10 November 2020,3,TUESDAY,10,315,46,NOVEMBER,11,4,2020,2,3,2021,2,2,2020-2021,8
20141010,10 October 2014,6,FRIDAY,10,283,41,OCTOBER,10,4,2014,2,3,2015,2,2,2014-2015,7
20151010,10 October 2015,7,SATURDAY,10,283,41,OCTOBER,10,4,2015,2,3,2016,2,2,2015-2016,7
20171010,10 October 2017,3,TUESDAY,10,283,41,OCTOBER,10,4,2017,2,3,2018,2,2,2017-2018,7
20161210,10 December 2016,7,SATURDAY,10,345,50,DECMEBER,12,4,2016,2,3,2017,2,2,2016-2017,9
20231210,10 December 2023,1,SUNDAY,10,344,50,DECMEBER,12,4,2023,2,3,2024,2,2,2023-2024,9
20211210,10 December 2021,6,FRIDAY,10,344,50,DECMEBER,12,4,2021,2,3,2022,2,2,2021-2022,9
20151210,10 December 2015,5,THURSDAY,10,344,50,DECMEBER,12,4,2015,2,3,2016,2,2,2015-2016,9
20251210,10 December 2025,4,WEDNESDAY,10,344,50,DECMEBER,12,4,2025,2,3,2026,2,2,2025-2026,9
20251010,10 October 2025,6,FRIDAY,10,283,41,OCTOBER,10,4,2025,2,3,2026,2,2,2025-2026,7
20211010,10 October 2021,1,SUNDAY,10,283,42,OCTOBER,10,4,2021,2,3,2022,2,2,2021-2022,7
20231010,10 October 2023,3,TUESDAY,10,283,41,OCTOBER,10,4,2023,2,3,2024,2,2,2023-2024,7
20141210,10 December 2014,4,WEDNESDAY,10,344,50,DECMEBER,12,4,2014,2,3,2015,2,2,2014-2015,9
